169604724277811252631507646881213760682,325,[1134653 1135048 1135443]
34427148429831788770693148364092104400,325,[1135048 1135443 1135838]
210835760104124986897379274576608276727,325,[1135443 1135838 1136234]
78957605963580677826749347787893049615,325,[1135838 1136234 1136630]
149929489130973647866086130702449915072,325,[1136234 1136630 1137024]
18791191106778310242939955373343000,325,[1136630 1137024 1137417]
43921844572584455920052087153548456493,325,[1137024 1137417 1137810]
1595167369363001295098342948549732009,325,[1137417 1137810 1138201]
239424306008246963958723077196535058306,325,[1137810 1138201 1138589]
190706613991372496463204910063125045101,325,[1138201 1138589 1138978]
164530213856397178863915904498276511178,325,[1138589 1138978 1139364]
64108432688063924914247408199374719656,325,[1138978 1139364 1139753]
39569453669041354481614857443744953707,325,[1139364 1139753 1140139]
144974411741554941832849139852570558773,325,[1139753 1140139 1140525]
223897800845098415866689203470796852830,325,[1140139 1140525 1140908]
3664620835012533113251204565357072202,325,[1140525 1140908 1141291]
313198744779215996365773726150349160821,325,[1140908 1141291 1141673]
338405549992418848867949351042180819920,325,[1141291 1141673 1142054]
60608785244306379304014143241361757636,325,[1141673 1142054 1142437]
321229282006904196577024205846658717686,325,[1142054 1142437 1142817]
11182666332307520709484859684144361718,325,[1142437 1142817 1143197]
316887204493130594937126068069497983928,325,[1142817 1143197 1143576]
244264506639813841518756730077609448943,325,[1143197 1143576 1143954]
151307559394305566387406431165861760104,325,[1143576 1143954 1144333]
50457305659211936502683624056707787867,325,[1143954 1144333 1144711]
36134799292967187669089098098530583584,325,[1144333 1144711 1145092]
160774368237036994812168151696891640014,325,[1144711 1145092 1145469]
238918551666210641121563927408075882527,325,[1145092 1145469]
247817316101819460884585463858152285392,326,[1115600 1115985]
194006177905119343271621952132636384158,326,[1115600 1115985 1116366]
211718996675590376386851066070441605498,326,[1115985 1116366 1116751]
129961435777132286330209296995606581557,326,[1116366 1116751 1117134]
204459152207558875230274892563333334906,326,[1116751 1117134 1117517]
331299610018177543463318844712129417078,326,[1117134 1117517 1117899]
108756871410553213605069517564815848930,326,[1117517 1117899 1118281]
141704275146057076752755346259381064428,326,[1117899 1118281 1118665]
110851281111516761650458775811369647628,326,[1118281 1118665 1119047]
301471727271558774920806819569508267832,326,[1118665 1119047 1119427]
187072063375042238805367727698535930916,326,[1119047 1119427 1119809]
45832429261537960617849159511154616439,326,[1119427 1119809 1120189]
30447601920392847447337795948945616797,326,[1119809 1120189 1120572]
186264943881920455067905142476493233422,326,[1120189 1120572 1120952]
330370158602315576145858289472365016114,326,[1120572 1120952 1121339]
320196709972291599105625097527171845696,326,[1120952 1121339 1121725]
111671597452339489146812574878975628786,326,[1121339 1121725 1122112]
267385329985792502633560557053193280204,326,[1121725 1122112 1122499]
318445421915840501419908487684318635908,326,[1122112 1122499 1122890]
232527187390904807492226454850060170705,326,[1122499 1122890 1123285]
30621616299341749818816303959481752130,326,[1122890 1123285 1123678]
105382716759457523333998846174778950239,326,[1123285 1123678 1124069]
262271831765938095736972830040766502682,326,[1123678 1124069 1124459]
240821744057365818381242816372688854606,326,[1124069 1124459 1124851]
158526245260294950905876045780719236907,326,[1124459 1124851 1125243]
218531299038822766939216483463730805692,326,[1124851 1125243 1125636]
185842829280306028006176722053920996869,326,[1125243 1125636 1126030]
91253946730704219335159358236495236689,326,[1125636 1126030 1126421]
71390087204411616627494497658952148736,326,[1126030 1126421 1126813]
305234986667853514676198182507993762665,326,[1126421 1126813 1127203]
57192162260447716502859184571453346310,326,[1126813 1127203 1127591]
12841817097650282988692254975453532374,326,[1127203 1127591 1127978]
169006768233978971312233451054740608432,326,[1127591 1127978 1128365]
289880099989961555342056064500281260624,326,[1127978 1128365 1128751]
29914763098549991545660894655359994418,326,[1128365 1128751 1129136]
285025122756251774184057027473823635528,326,[1128751 1129136 1129521]
175991359857959532233472546857874832942,326,[1129136 1129521 1129906]
299889295216624574272794659184690341589,326,[1129521 1129906 1130292]
323742146168102991967657141142613382796,326,[1129906 1130292 1130680]
256031730148916563614721151222772588293,326,[1130292 1130680 1131069]
156640293728674681851591612865358581344,326,[1130680 1131069 1131465]
63990301079567459382654248479621059791,326,[1131069 1131465 1131861]
174340058328918401973919934106848598109,326,[1131465 1131861 1132258]
58139280796134806910965021484399082431,326,[1131861 1132258 1132658]
38568955981083359486951096411881107050,326,[1132258 1132658 1133059]
278706545095037691682314748847973535275,326,[1132658 1133059 1133460]
42840491926751449844839928980593351833,326,[1133059 1133460 1133860]
331810043646816220113655968882933151934,326,[1133460 1133860 1134257]
327888290095063262307254208371852556676,326,[1133860 1134257 1134653]
112963335938803964853482112436090325765,326,[1134257 1134653 1135048]
268196259303842763336741824144391217287,326,[1134653 1135048 1135443]
199158837405638955536743980987858598135,326,[1135048 1135443 1135838]
210417837759428003752539133290857269317,326,[1135443 1135838 1136234]
10448935844319269661916813529582715870,326,[1135838 1136234 1136630]
61372970965169738565017302502079403843,326,[1136234 1136630 1137024]
328620561600434368109002910564181942509,326,[1136630 1137024 1137417]
294240344416751443416177312946450796954,326,[1137024 1137417 1137810]
211769648488836716756828388262187306754,326,[1137417 1137810 1138201]
96000132787506050798570398366209466167,326,[1137810 1138201 1138589]
71352280497033098929537001885274713834,326,[1138201 1138589 1138978]
144107706375759091036480782090145275335,326,[1138589 1138978 1139364]
275457065992548797620119160614318989048,326,[1138978 1139364 1139753]
173090351719674394773885577413076870813,326,[1139364 1139753 1140139]
240793311260039424618672061113359446021,326,[1139753 1140139 1140525]
68763071042698018284378078036953749830,326,[1140139 1140525 1140908]
127145653440697651123015194924182577326,326,[1140525 1140908 1141291]
328059586698689784980551951495070281059,326,[1140908 1141291 1141673]
336089295446291969752282880078908477957,326,[1141291 1141673 1142054]
28310225392557819667507440896965898291,326,[1141673 1142054 1142437]
58516250230733339301921617153931965732,326,[1142054 1142437 1142817]
110015514818850319717136242940791918293,326,[1142437 1142817 1143197]
3409055516442601152488791688164072456,326,[1142817 1143197 1143576]
122156462724618775195479234133363587004,326,[1143197 1143576 1143954]
53107406849630597428142830989686150048,326,[1143576 1143954 1144333]
219765341277773976256441507530219453744,326,[1143954 1144333 1144711]
193031588417429549066159642197904135558,326,[1144333 1144711 1145092]
113678373879008446278384154403831149857,326,[1144711 1145092 1145469]
55923995937282366092901343485146366148,326,[1145092 1145469]
119229826818747876226452960518718831059,327,[1304129 1304520]
178570808008479644458769928394770247287,327,[1304129 1304520 1304917]
178866213364076442422008309083240341002,327,[1304520 1304917 1305308]
297778439200247552013367292311932441214,327,[1304917 1305308 1305709]
261496836518837930259341029194915503769,327,[1305308 1305709 1306111]
81350948063545745652316180071851280454,327,[1305709 1306111 1306514]
231903727966791462950839870727182694143,327,[1306111 1306514 1306916]
183969145978882377557890373075454251279,327,[1306514 1306916 1307318]
23956816625145351007208629608929086332,327,[1306916 1307318 1307720]
277805054120128994804912163630006858230,327,[1307318 1307720 1308118]
278704522833240608339687035433273252859,327,[1307720 1308118 1308514]
52744366942870522818987608179558322219,327,[1308118 1308514 1308908]
33242704246676849621936903321697102608,327,[1308514 1308908 1309300]
282059025823933177366538165300231747313,327,[1308908 1309300 1309690]
20211176951405523641428956479734731343,327,[1309300 1309690 1310080]
225091389034111627200773071380285064338,327,[1309690 1310080 1310467]
173347075985467523023630208406855212451,327,[1310080 1310467 1310854]
235079246622683097200344391094728170503,327,[1310467 1310854 1311239]
250339538176227902244813474338375762028,327,[1310854 1311239 1311623]
328721534801409460683016638931540783110,327,[1311239 1311623 1312007]
299177360764132480494968147444131032839,327,[1311623 1312007 1312389]
106448297189586951604693492639709467359,327,[1312007 1312389 1312771]
265195899100898703382390470887814208844,327,[1312389 1312771 1313152]
186073353574615163064813813791369652009,327,[1312771 1313152 1313532]
45207845643688856656716274305803359758,327,[1313152 1313532 1313910]
218770547394671157271986288515310394649,327,[1313532 1313910 1314289]
54651897823060057613113989334965467459,327,[1313910 1314289 1314666]
62315941457934973318487373073069177223,327,[1314289 1314666 1315043]
43887081505358726589813671134021175800,327,[1314666 1315043 1315418]
279354248059537054552188831959573713232,327,[1315043 1315418 1315795]
170970098668533664427555770567346455959,327,[1315418 1315795 1316169]
47666514973813689184257104195666224791,327,[1315795 1316169 1316542]
2255521839264166072211638285164296956,327,[1316169 1316542 1316915]
53710588346120257485884142903382999609,327,[1316542 1316915 1317292]
250909854332116749493995734264736588132,327,[1316915 1317292 1317667]
113541865169784124031614336645020850705,327,[1317292 1317667 1318043]
109647123932905190478310752476257416052,327,[1317667 1318043 1318418]
180014259903063829174754232180279986123,327,[1318043 1318418 1318793]
114573552819110225541197548416473627675,327,[1318418 1318793 1319167]
215063311837356375878514327537322757958,327,[1318793 1319167 1319540]
224732167248914154389754722761706076357,327,[1319167 1319540 1319916]
136800412357204615173857024838104501020,327,[1319540 1319916 1320288]
28761979524071720640214394119945248599,327,[1319916 1320288 1320664]
46752282398942371043733403400423059767,327,[1320288 1320664 1321039]
297618569481049407866767427384900888644,327,[1320664 1321039 1321413]
64578779766352181934891862555081359949,327,[1321039 1321413 1321785]
251531110018214065070361301409386834819,327,[1321413 1321785 1322158]
224097969215222513633086968276606981320,327,[1321785 1322158 1322530]
84289628193218357216230058098267923821,327,[1322158 1322530 1322901]
52060742085251233780237160247754435747,327,[1322530 1322901 1323274]
46475390581181920518911526359416046686,327,[1322901 1323274 1323646]
169090868871779528553542719946254108921,327,[1323274 1323646 1324018]
97776877815148739796434243070590319039,327,[1323646 1324018 1324390]
36862827815248817561167919099762413753,327,[1324018 1324390 1324762]
51226865007017876893610062438810586987,327,[1324390 1324762 1325132]
221420658442767706388847889957750472943,327,[1324762 1325132 1325504]
110595050018178094139532503404906479454,327,[1325132 1325504 1325874]
263222136061863094631055287386084158068,327,[1325504 1325874 1326245]
273907013934953171024340645810417827279,327,[1325874 1326245 1326615]
229198061761588308293156097029965931815,327,[1326245 1326615 1326985]
234281485281929158230026135458793624926,327,[1326615 1326985 1327353]
36659121548485655673111109465469027619,327,[1326985 1327353 1327724]
299465340314659935746248140182069206622,327,[1327353 1327724 1328090]
270349497937654178367372244539408093273,327,[1327724 1328090 1328460]
66315670495873367538869389127286547741,327,[1328090 1328460 1328827]
130289015448594498286069608074004553222,327,[1328460 1328827 1329197]
31537574317011612205797170963367948071,327,[1328827 1329197 1329567]
227353806065274840089210001775644598468,327,[1329197 1329567 1329936]
116489426025368925824345095484348555228,327,[1329567 1329936 1330304]
218871983359770757523448940604529374452,327,[1329936 1330304 1330673]
55868747626829412601124206186966313730,327,[1330304 1330673 1331052]
6970439089319997937591507365477389774,327,[1330673 1331052 1331462]
144792720664022161243252693349392673949,327,[1331052 1331462 1331885]
229726894160258604415743440671475821037,327,[1331462 1331885 1332306]
138926681695098762489839738365291202258,327,[1331885 1332306 1332725]
57936726613131361474539819802551615204,327,[1332306 1332725 1333139]
48426370164402700712593420312303619442,327,[1332725 1333139 1333545]
43135418826625229238900506468701292102,327,[1333139 1333545 1333964]
187422934262607193497572908262157235515,327,[1333545 1333964]
281260068205616626185924095013963987602,328,[1304129 1304520]
152568842842790796032113483178095359574,328,[1304129 1304520 1304917]
185861102641102429587135528225110887853,328,[1304520 1304917 1305308]
26554774123297182907812512893608465536,328,[1304917 1305308 1305709]
138015817407923838339892603567307079165,328,[1305308 1305709 1306111]
137291378687732498831849858910437766932,328,[1305709 1306111 1306514]
257168562660013046103409660707417266149,328,[1306111 1306514 1306916]
93684964029588385879799711655094452367,328,[1306514 1306916 1307318]
242591749301647463434869896111016541672,328,[1306916 1307318 1307720]
52995680417600538496346293430768429948,328,[1307318 1307720 1308118]
304475208571530282678095938771826521099,328,[1307720 1308118 1308514]
141936646267545025356717229380487543733,328,[1308118 1308514 1308908]
170327387639505621374596113871571451935,328,[1308514 1308908 1309300]
216129122007519790856642491429041599659,328,[1308908 1309300 1309690]
187718598109251485346302409953831125144,328,[1309300 1309690 1310080]
57422522995917420855216455654464309576,328,[1309690 1310080 1310467]
136802586928960405584496181058739246662,328,[1310080 1310467 1310854]
313845067643585264097441699187581679616,328,[1310467 1310854 1311239]
321841575089122081723777881510295035219,328,[1310854 1311239 1311623]
227647892899724662512968775803581380548,328,[1311239 1311623 1312007]
58032357740483156652341239008015880009,328,[1311623 1312007 1312389]
19730750509946216317908645911594708996,328,[1312007 1312389 1312771]
325410050071144008584819114684040078711,328,[1312389 1312771 1313152]
297617000416467490618003957736039351953,328,[1312771 1313152 1313532]
234954124719102067018167642285400487546,328,[1313152 1313532 1313910]
219634709580113111164355547704403204345,328,[1313532 1313910 1314289]
89124510094988745479409600592497310559,328,[1313910 1314289 1314666]
174029854418896783838938541693332563468,328,[1314289 1314666 1315043]
138714889480023409071320554999329216788,328,[1314666 1315043 1315418]
40741653704769183557983036670859827724,328,[1315043 1315418 1315795]
274046654576941253230048392182380541228,328,[1315418 1315795 1316169]
66896427693140526384827794396450136842,328,[1315795 1316169 1316542]
187701848340447983413078228081483268028,328,[1316169 1316542 1316915]
260223594746680807229762994055155596792,328,[1316542 1316915 1317292]
70424374458830582096948112173582426629,328,[1316915 1317292 1317667]
299319295892016688464968448511116091419,328,[1317292 1317667 1318043]
60356334626319225757166634193419789310,328,[1317667 1318043 1318418]
191689139362515513816184173095446427678,328,[1318043 1318418 1318793]
137265295918681183887977206793989466411,328,[1318418 1318793 1319167]
73683495375145763381985091512818594089,328,[1318793 1319167 1319540]
9027451768883889720650278148886212792,328,[1319167 1319540 1319916]
320856964430503992495883275773722617870,328,[1319540 1319916 1320288]
4030608092174749021078990183824789717,328,[1319916 1320288 1320664]
223615068772267046475884498392513920447,328,[1320288 1320664 1321039]
285677770402686322772631885562788448721,328,[1320664 1321039 1321413]
47799660269504429940805056024543368625,328,[1321039 1321413 1321785]
160750329107087300764878180149940496335,328,[1321413 1321785 1322158]
141930084888805423291223464089549015443,328,[1321785 1322158 1322530]
131847101290134210894172719971294242514,328,[1322158 1322530 1322901]
154695259217655001582430253979354904201,328,[1322530 1322901 1323274]
117351985936615953799195837494173534739,328,[1322901 1323274 1323646]
90022722941838253872288174903701810664,328,[1323274 1323646 1324018]
38529558050097736293004543278196840243,328,[1323646 1324018 1324390]
24498744606274461859805323150782353705,328,[1324018 1324390 1324762]
243168702221344177395758364847504154929,328,[1324390 1324762 1325132]
152364624665573555623742304791533832796,328,[1324762 1325132 1325504]
165856421178989283984456175360547114144,328,[1325132 1325504 1325874]
281270767101578009724028841544291809741,328,[1325504 1325874 1326245]
65370857388164173477637045733004117592,328,[1325874 1326245 1326615]
91087742632236923225459585742714289983,328,[1326245 1326615 1326985]
109488962676340953761071976776711441938,328,[1326615 1326985 1327353]
17965526406226776958775029586494655799,328,[1326985 1327353 1327724]
237640559771930976011252085800610511748,328,[1327353 1327724 1328090]
240148832668699382692551565148811052849,328,[1327724 1328090 1328460]
146849602590239818337465911654469696658,328,[1328090 1328460 1328827]
229668013846291089554635832553867306276,328,[1328460 1328827 1329197]
133775640808351802730127339035310916888,328,[1328827 1329197 1329567]
154763194453516690873651621464593265315,328,[1329197 1329567 1329936]
211962804724343561427707795169511570554,328,[1329567 1329936 1330304]
4365045399982467492910001102222828956,328,[1329936 1330304 1330673]
278649303712967706769457398076291827351,328,[1330304 1330673 1331052]
319658820053558166851962610306277614571,328,[1330673 1331052 1331462]
133609271184729672637783530192869277644,328,[1331052 1331462 1331885]
296011851233574993319142609980099640312,328,[1331462 1331885 1332306]
277169457666777256635067757786473070547,328,[1331885 1332306 1332725]
145038772636834785528845262018301458852,328,[1332306 1332725 1333139]
88172220273382805096745892834499805126,328,[1332725 1333139 1333545]
53448096871574168798123720782238476097,328,[1333139 1333545 1333964]
66306132989587208707718667731113032225,328,[1333545 1333964]
75893420849515863168572641981148746213,329,[1304129 1304520]
300520116726546699737998144403360939154,329,[1304129 1304520 1304917]
209794651140221631223772141539155508530,329,[1304520 1304917 1305308]
262879040383775192841314626702457607537,329,[1304917 1305308 1305709]
89358318719221465069368730940315601968,329,[1305308 1305709 1306111]
201747991636121700984000036218377804164,329,[1305709 1306111 1306514]
133047848647682217369529598545727682736,329,[1306111 1306514 1306916]
72333873719079212850903283701679433753,329,[1306514 1306916 1307318]
312194360228178533302904989128673724407,329,[1306916 1307318 1307720]
122430058246260129147439231915915271877,329,[1307318 1307720 1308118]
138904382380340824814010214622552797814,329,[1307720 1308118 1308514]
230940664268674461186671004884111701283,329,[1308118 1308514 1308908]
257473808539936099284408568892953590295,329,[1308514 1308908 1309300]
245066204250479811067749857644144990804,329,[1308908 1309300 1309690]
308768107442802323560842983089355742240,329,[1309300 1309690 1310080]
195425355991364398077425279220475431571,329,[1309690 1310080 1310467]
145186902666082908498792774754174326273,329,[1310080 1310467 1310854]
161596720867409300774449906409683344365,329,[1310467 1310854 1311239]
338610473765182126711425853925931342764,329,[1310854 1311239 1311623]
159050966010328464904918318334176877180,329,[1311239 1311623 1312007]
12103696471772028242385280175855389359,329,[1311623 1312007 1312389]
313356347500325025745219371933231878532,329,[1312007 1312389 1312771]
225177157869683120731146705332089846344,329,[1312389 1312771 1313152]
299571101739852144843838805888435155419,329,[1312771 1313152 1313532]
156763196357067035881334218263071801603,329,[1313152 1313532 1313910]
223086803942271441650556958797206554178,329,[1313532 1313910 1314289]
34863990567018392069296072563165358169,329,[1313910 1314289 1314666]
78154526980802457482580109726915406389,329,[1314289 1314666 1315043]
339080005466743980676006376015975742309,329,[1314666 1315043 1315418]
310380439867488447724364146065846427612,329,[1315043 1315418 1315795]
209032029739555548228160292204504385144,329,[1315418 1315795 1316169]
156729303043478054558213897730318296582,329,[1315795 1316169 1316542]
130969952855238395499667291081501445508,329,[1316169 1316542 1316915]
210283039491763274645579793723757520349,329,[1316542 1316915 1317292]
97011113269665788949193215055517329330,329,[1316915 1317292 1317667]
258408674442716658829708441461100180001,329,[1317292 1317667 1318043]
241429629762225411978155754078449513598,329,[1317667 1318043 1318418]
142647968594307401809221278653509783613,329,[1318043 1318418 1318793]
283713995829395242374475705717073351917,329,[1318418 1318793 1319167]
216128049333324402423053003822530275847,329,[1318793 1319167 1319540]
241305608151312190883277190626384260867,329,[1319167 1319540 1319916]
25074263515701836222341591401940783626,329,[1319540 1319916 1320288]
7088295294365833549330499474089284695,329,[1319916 1320288 1320664]
267287309005319182701514428106487755253,329,[1320288 1320664 1321039]
141085451350559593721438905697849959186,329,[1320664 1321039 1321413]
290138609827036905149075343829982159763,329,[1321039 1321413 1321785]
186643235905795617794615403250337698413,329,[1321413 1321785 1322158]
92011028696129084162110414546643295592,329,[1321785 1322158 1322530]
31448853112715608343159052148793773854,329,[1322158 1322530 1322901]
442230755254619044288297589310405579,329,[1322530 1322901 1323274]
161355687350539737964113433209092349974,329,[1322901 1323274 1323646]
94945998158319373848352020349883408033,329,[1323274 1323646 1324018]
220034604708574855254884088878585120167,329,[1323646 1324018 1324390]
122429826712414770860053541817315673937,329,[1324018 1324390 1324762]
24478383948045276786762227895950911929,329,[1324390 1324762 1325132]
101359520176057618374340862269122820242,329,[1324762 1325132 1325504]
140080383705440298203352740745178259988,329,[1325132 1325504 1325874]
187781930806408528741344644283299681183,329,[1325504 1325874 1326245]
211185815057600388596828922768304369147,329,[1325874 1326245 1326615]
316643564693000350539595904056191277085,329,[1326245 1326615 1326985]
110106105378800345275169462456698668320,329,[1326615 1326985 1327353]
177059770543903054666730074203406110611,329,[1326985 1327353 1327724]
337556711846730373899857004389384253125,329,[1327353 1327724 1328090]
142525470843971782708370160934149826411,329,[1327724 1328090 1328460]
323587488423398242734974470642400374691,329,[1328090 1328460 1328827]
122003538845185049730912816927614590303,329,[1328460 1328827 1329197]
211055015025266379728950900995598208814,329,[1328827 1329197 1329567]
99321897000570083220756089780543751693,329,[1329197 1329567 1329936]
149827258533643777002128225417386118217,329,[1329567 1329936 1330304]
17168537130924185612146434846355279566,329,[1329936 1330304 1330673]
88702891390745176051274883531606674213,329,[1330304 1330673 1331052]
279507649697029927536859521307004878935,329,[1330673 1331052 1331462]
4466906472022045862075667420682089996,329,[1331052 1331462 1331885]
314819151220905997507635920930855275671,329,[1331462 1331885 1332306]
335958114800303277235083929813417149418,329,[1331885 1332306 1332725]
289341616789361321087631373640177302966,329,[1332306 1332725 1333139]
196748018957506896844784652257427176840,329,[1332725 1333139 1333545]
317359064716123838350648301288274160162,329,[1333139 1333545 1333964]
259531796668412504623352270566774248267,329,[1333545 1333964]
49519814152971773062513389638877718714,330,[1343914 1344302]
334921659696604858437945045949556389607,330,[1343914 1344302 1344691]
321368712956394178353823051368461572311,330,[1344302 1344691 1345078]
137421899670476242831551259874867944156,330,[1344691 1345078 1345463]
197638749787801571494057178123077024948,330,[1345078 1345463 1345844]
337295929322418968732814583219549120796,330,[1345463 1345844 1346223]
250095255666697924566399630203922525395,330,[1345844 1346223 1346601]
88284320793655867322560672541524812850,330,[1346223 1346601 1346982]
310994117624636659423112455010040111217,330,[1346601 1346982 1347358]
136281946456892500611929036758999301650,330,[1346982 1347358 1347733]
44097563191426811894345925077650463517,330,[1347358 1347733 1348108]
325225417276711511468883913171616314579,330,[1347733 1348108 1348483]
249327832497026754519040444477299457474,330,[1348108 1348483 1348866]
337999029108162257537338296522377625745,330,[1348483 1348866 1349255]
40420536844535738369314523996202974586,330,[1348866 1349255 1349638]
239420328656536786479329009416980591177,330,[1349255 1349638 1350017]
215904805914472968161494607164253800962,330,[1349638 1350017 1350395]
227941874191415509702721855057257818275,330,[1350017 1350395 1350773]
143162574868355817949581099391940025631,330,[1350395 1350773 1351150]
319840334311782361002435714473072232612,330,[1350773 1351150 1351527]
157160520387945439896714664072399042498,330,[1351150 1351527 1351903]
42487968475313191926742162174132523988,330,[1351527 1351903 1352278]
151273255257073171937191289126437764201,330,[1351903 1352278 1352652]
17813362378853690171947154047518000181,330,[1352278 1352652 1353029]
330628870745691942604948801522496552014,330,[1352652 1353029 1353401]
313165944958015856785403918000425789984,330,[1353029 1353401 1353775]
252646479515473417451707160963999739910,330,[1353401 1353775 1354149]
163736232307431783984322526199317764976,330,[1353775 1354149 1354527]
145961955721809491295165506238462126141,330,[1354149 1354527 1354903]
191949576300504346983311996693920020143,330,[1354527 1354903 1355280]
228740257505986631075594677023910153052,330,[1354903 1355280 1355653]
223181868746512090611942790776149451239,330,[1355280 1355653 1356031]
78156343724842612056227300175893283778,330,[1355653 1356031 1356406]
271407041881929005815974479959504223968,330,[1356031 1356406 1356781]
153834033539194938995059640291151010398,330,[1356406 1356781 1357156]
124955986877011300276206889915542221030,330,[1356781 1357156 1357531]
207390925607826439492890961212652029084,330,[1357156 1357531 1357905]
63297504662794288015691802053440784879,330,[1357531 1357905 1358277]
337307706021192135514838834992936187199,330,[1357905 1358277 1358650]
11495958227602510983141329347925704845,330,[1358277 1358650 1359023]
215011417550640115994500082259024126222,330,[1358650 1359023 1359393]
228828020353872877912666081205786102235,330,[1359023 1359393 1359767]
294310363949374705530946750500982488967,330,[1359393 1359767 1360136]
99053134329651272433167457827786004099,330,[1359767 1360136 1360509]
54430040634164416688640874386412801845,330,[1360136 1360509 1360878]
202537048363153197154193694012482349788,330,[1360509 1360878 1361249]
325194158269560466825960162840690586060,330,[1360878 1361249 1361615]
258320385382574656890535112707180490601,330,[1361249 1361615 1361988]
158244968444409622114150676495360552653,330,[1361615 1361988 1362355]
185926896014785418523710106226909941787,330,[1361988 1362355 1362726]
260153150585082135569923849974788294058,330,[1362355 1362726 1363097]
300269971775262884176168545969939548200,330,[1362726 1363097 1363467]
176727653911700982783995417091557557362,330,[1363097 1363467 1363840]
322260746101519075333631482232977819160,330,[1363467 1363840 1364213]
67282440066307087391663982276372921899,330,[1363840 1364213 1364587]
291848630184210483909718166293840706576,330,[1364213 1364587 1364962]
335430809699652102965939790389667386960,330,[1364587 1364962 1365335]
82260925743912016474337120026523698432,330,[1364962 1365335 1365709]
114442422738563220380462937997347669588,330,[1365335 1365709 1366082]
313974087642640413782569227650095803809,330,[1365709 1366082 1366454]
249470525074667971365971040004457415045,330,[1366082 1366454 1366825]
329823963340520695239931945831192259642,330,[1366454 1366825 1367195]
58608115490459969113572500236594894897,330,[1366825 1367195 1367565]
33257053875437352744384325239812794046,330,[1367195 1367565 1367934]
58126934635183994238232905481187887528,330,[1367565 1367934 1368303]
17174190297288405683861009661267972883,330,[1367934 1368303 1368668]
25517832307720025727424591153922173658,330,[1368303 1368668 1369039]
186974434288224377455113368242629108435,330,[1368668 1369039 1369403]
186365504641305627861207708716746990519,330,[1369039 1369403 1369772]
160824971898572062660204905723704253493,330,[1369403 1369772 1370135]
102714603959934537754195749970852116905,330,[1369772 1370135 1370505]
91715599390826874713061263418948933988,330,[1370135 1370505 1370872]
157452299659305585565635466592987864472,330,[1370505 1370872 1371238]
85511250726997467909129695815783535018,330,[1370872 1371238 1371605]
179228621813244173875089613510413708254,330,[1371238 1371605 1371972]
